,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR
29809,29809,Male,Yes,1,Ph.d,38000,99000,A,15000
29810,29810,Male,Yes,1,PG,33000,405000,B,10000
29811,29811,Female,Yes,4,Ph.d,43000,107000,C,5000
29812,29812,Female,Yes,0,Ph.d,21000,68000,B,10000
29813,29813,Male,Yes,3,UG,30000,80000,A,15000
29814,29814,Female,Yes,4,Not Educated,8000,245000,C,5000
29815,29815,Male,No,4,PG,47000,482000,B,10000
29816,29816,Female,No,4,Ph.d,17000,184000,B,10000
29817,29817,Male,Yes,1,UG,16000,465000,B,10000
29818,29818,Male,Yes,4,Not Educated,15000,378000,C,5000
29819,29819,Female,Yes,5,PG,49000,65000,D,2500
29820,29820,Female,Yes,5,Not Educated,18000,291000,B,10000
29821,29821,Male,Yes,5,UG,50000,331000,B,10000
29822,29822,Male,Yes,5,Ph.d,33000,482000,D,2500
29823,29823,Male,No,2,Ph.d,33000,248000,B,10000
29824,29824,Male,Yes,5,Ph.d,41000,404000,B,10000
29825,29825,Male,Yes,3,UG,18000,281000,B,10000
29826,29826,Male,Yes,3,Not Educated,27000,275000,B,10000
29827,29827,Male,Yes,2,Ph.d,13000,443000,B,10000
29828,29828,Male,No,3,Ph.d,47000,219000,D,2500
29829,29829,Male,Yes,5,Ph.d,44000,479000,D,2500
29830,29830,Male,No,2,PG,29000,413000,C,5000
29831,29831,Male,Yes,4,Ph.d,47000,363000,B,10000
29832,29832,Male,No,5,PG,13000,380000,B,10000
29833,29833,Male,Yes,2,Ph.d,27000,189000,D,2500
29834,29834,Male,Yes,2,Ph.d,49000,434000,B,10000
29835,29835,Male,Yes,3,Not Educated,31000,97000,B,10000
29836,29836,Male,Yes,4,UG,38000,355000,A,15000
29837,29837,Male,Yes,3,Ph.d,27000,79000,A,15000
29838,29838,Male,Yes,5,UG,14000,447000,D,2500
29839,29839,Female,Yes,5,Not Educated,36000,74000,B,10000
29840,29840,Male,Yes,0,PG,10000,444000,B,10000
29841,29841,Male,Yes,3,PG,17000,219000,B,10000
29842,29842,Male,Yes,1,Ph.d,11000,199000,B,10000
29843,29843,Female,Yes,5,PG,8000,436000,D,2500
29844,29844,Male,Yes,4,Ph.d,14000,480000,B,10000
29845,29845,Male,Yes,5,Ph.d,25000,448000,D,2500
29846,29846,Male,No,5,Ph.d,28000,187000,B,10000
29847,29847,Female,Yes,2,UG,43000,246000,B,10000
29848,29848,Female,Yes,4,Ph.d,7000,141000,B,10000
29849,29849,Male,No,3,Ph.d,26000,165000,B,10000
29850,29850,Male,No,4,Ph.d,20000,129000,D,2500
29851,29851,Female,No,1,Ph.d,46000,356000,B,10000
29852,29852,Male,Yes,4,Ph.d,18000,228000,B,10000
29853,29853,Male,Yes,4,Ph.d,45000,333000,B,10000
29854,29854,Male,No,0,PG,18000,370000,C,5000
29855,29855,Male,Yes,4,Ph.d,7000,40000,B,10000
29856,29856,Female,Yes,3,UG,47000,123000,A,15000
29857,29857,Male,No,4,UG,27000,196000,A,15000
29858,29858,Female,No,2,Not Educated,33000,393000,A,15000
29859,29859,Male,No,2,PG,36000,68000,D,2500
29860,29860,Male,Yes,1,UG,9000,303000,B,10000
29861,29861,Male,Yes,0,Ph.d,16000,180000,C,5000
29862,29862,Male,No,2,Ph.d,26000,423000,B,10000
29863,29863,Female,No,0,UG,46000,60000,B,10000
29864,29864,Male,Yes,4,Ph.d,46000,347000,D,2500
29865,29865,Male,No,0,Ph.d,18000,72000,A,15000
29866,29866,Male,Yes,1,Ph.d,21000,290000,C,5000
29867,29867,Male,Yes,1,Ph.d,5000,347000,B,10000
29868,29868,Male,Yes,4,UG,33000,481000,A,15000
29869,29869,Female,Yes,1,Not Educated,16000,436000,B,10000
29870,29870,Male,Yes,5,Ph.d,49000,426000,C,5000
29871,29871,Male,Yes,0,Not Educated,39000,140000,B,10000
29872,29872,Male,Yes,3,Ph.d,5000,484000,B,10000
29873,29873,Male,Yes,3,PG,12000,370000,B,10000
29874,29874,Male,Yes,3,PG,7000,442000,D,2500
29875,29875,Male,Yes,1,UG,11000,469000,A,15000
29876,29876,Female,Yes,0,UG,37000,479000,B,10000
29877,29877,Male,Yes,0,Ph.d,42000,324000,B,10000
29878,29878,Female,Yes,1,Ph.d,49000,359000,B,10000
29879,29879,Male,Yes,5,Ph.d,27000,181000,D,2500
29880,29880,Female,No,2,UG,47000,408000,A,15000
29881,29881,Female,No,0,Ph.d,49000,57000,B,10000
29882,29882,Female,Yes,0,Ph.d,19000,70000,B,10000
29883,29883,Male,Yes,1,Ph.d,47000,372000,B,10000
29884,29884,Male,Yes,0,Ph.d,40000,321000,B,10000
29885,29885,Male,Yes,5,Ph.d,11000,403000,B,10000
29886,29886,Male,Yes,3,Not Educated,20000,184000,A,15000
29887,29887,Male,Yes,3,PG,28000,456000,B,10000
29888,29888,Male,Yes,4,Ph.d,7000,125000,B,10000
29889,29889,Male,Yes,0,Ph.d,9000,338000,B,10000
29890,29890,Male,Yes,2,UG,23000,354000,C,5000
29891,29891,Male,Yes,0,PG,38000,116000,C,5000
29892,29892,Female,Yes,1,Ph.d,8000,33000,A,15000
29893,29893,Male,Yes,5,Ph.d,23000,296000,A,15000
29894,29894,Female,Yes,0,Ph.d,30000,216000,B,10000
29895,29895,Male,No,3,Ph.d,19000,249000,A,15000
29896,29896,Female,No,5,Ph.d,42000,196000,B,10000
29897,29897,Male,Yes,2,UG,33000,217000,D,2500
29898,29898,Male,No,3,Ph.d,38000,298000,B,10000
29899,29899,Male,Yes,4,Ph.d,26000,332000,B,10000
29900,29900,Male,Yes,0,Ph.d,43000,251000,D,2500
29901,29901,Male,Yes,0,Not Educated,47000,390000,B,10000
29902,29902,Female,Yes,3,PG,28000,494000,B,10000
29903,29903,Male,Yes,3,UG,15000,151000,B,10000
29904,29904,Female,Yes,0,Ph.d,43000,170000,C,5000
29905,29905,Male,No,3,UG,28000,473000,B,10000
29906,29906,Female,Yes,1,Ph.d,46000,456000,C,5000
29907,29907,Male,Yes,3,Ph.d,43000,116000,B,10000
29908,29908,Female,Yes,4,Ph.d,17000,155000,B,10000
29909,29909,Male,Yes,5,Ph.d,29000,331000,B,10000
29910,29910,Male,Yes,2,Ph.d,29000,237000,B,10000
29911,29911,Male,Yes,5,Ph.d,32000,72000,B,10000
29912,29912,Male,Yes,0,Ph.d,23000,369000,B,10000
29913,29913,Male,No,5,Ph.d,7000,405000,B,10000
29914,29914,Male,No,4,Ph.d,34000,166000,A,15000
29915,29915,Female,Yes,4,Ph.d,16000,297000,C,5000
29916,29916,Female,No,5,Ph.d,15000,203000,B,10000
29917,29917,Male,No,3,UG,42000,221000,C,5000
29918,29918,Female,No,2,PG,36000,392000,C,5000
29919,29919,Male,No,1,Not Educated,30000,331000,C,5000
29920,29920,Male,Yes,2,Ph.d,27000,58000,B,10000
29921,29921,Female,No,0,Ph.d,24000,367000,B,10000
29922,29922,Male,Yes,0,Ph.d,11000,243000,B,10000
29923,29923,Male,Yes,2,Ph.d,44000,459000,B,10000
29924,29924,Male,Yes,3,Not Educated,7000,86000,B,10000
29925,29925,Female,No,0,Ph.d,36000,118000,B,10000
29926,29926,Male,Yes,3,Not Educated,37000,38000,B,10000
29927,29927,Male,Yes,1,PG,12000,256000,C,5000
29928,29928,Male,No,1,UG,24000,471000,B,10000
29929,29929,Male,Yes,4,UG,12000,18000,B,10000
29930,29930,Male,Yes,5,PG,10000,216000,D,2500
29931,29931,Male,Yes,0,Ph.d,37000,440000,D,2500
29932,29932,Male,Yes,3,Ph.d,20000,472000,B,10000
29933,29933,Male,No,2,Not Educated,34000,347000,B,10000
29934,29934,Male,No,1,Ph.d,20000,24000,B,10000
29935,29935,Female,No,0,Ph.d,17000,485000,B,10000
29936,29936,Female,Yes,2,Ph.d,43000,362000,B,10000
29937,29937,Male,Yes,1,Ph.d,40000,76000,A,15000
29938,29938,Male,Yes,2,Ph.d,11000,400000,B,10000
29939,29939,Male,Yes,3,Ph.d,26000,202000,B,10000
29940,29940,Female,Yes,4,UG,22000,169000,B,10000
29941,29941,Female,Yes,4,Ph.d,7000,196000,B,10000
29942,29942,Male,Yes,2,Ph.d,21000,464000,B,10000
29943,29943,Male,No,0,Ph.d,30000,223000,B,10000
29944,29944,Male,Yes,5,Not Educated,26000,149000,A,15000
29945,29945,Male,Yes,4,Ph.d,31000,469000,B,10000
29946,29946,Female,Yes,0,Ph.d,49000,55000,B,10000
29947,29947,Male,Yes,2,Ph.d,49000,486000,B,10000
29948,29948,Male,No,3,UG,29000,123000,B,10000
29949,29949,Male,Yes,2,Ph.d,6000,322000,D,2500
29950,29950,Male,Yes,0,Ph.d,33000,208000,B,10000
29951,29951,Male,Yes,2,Ph.d,28000,384000,C,5000
29952,29952,Female,Yes,5,Ph.d,29000,394000,B,10000
29953,29953,Male,Yes,4,Ph.d,35000,177000,B,10000
29954,29954,Male,Yes,4,Ph.d,29000,110000,B,10000
29955,29955,Male,No,5,Ph.d,42000,442000,B,10000
29956,29956,Female,Yes,2,UG,34000,326000,C,5000
29957,29957,Male,Yes,2,Not Educated,9000,284000,A,15000
29958,29958,Male,Yes,4,Ph.d,49000,145000,B,10000
29959,29959,Female,No,1,Ph.d,44000,62000,C,5000
29960,29960,Male,Yes,3,Ph.d,31000,402000,B,10000
29961,29961,Female,Yes,4,Not Educated,12000,235000,C,5000
29962,29962,Female,Yes,1,PG,19000,168000,C,5000
29963,29963,Male,No,1,Not Educated,31000,157000,B,10000
29964,29964,Male,Yes,0,Ph.d,37000,468000,C,5000
29965,29965,Male,Yes,3,Not Educated,41000,45000,B,10000
29966,29966,Male,Yes,2,Ph.d,39000,500000,B,10000
29967,29967,Male,Yes,3,Ph.d,49000,54000,B,10000
29968,29968,Female,Yes,2,PG,33000,222000,A,15000
29969,29969,Male,Yes,1,Not Educated,42000,299000,B,10000
29970,29970,Male,No,3,Ph.d,43000,117000,B,10000
29971,29971,Male,Yes,4,Ph.d,9000,400000,B,10000
29972,29972,Female,Yes,4,Ph.d,9000,228000,B,10000
29973,29973,Male,Yes,1,Ph.d,23000,354000,D,2500
29974,29974,Female,No,0,PG,44000,404000,C,5000
29975,29975,Male,Yes,2,UG,16000,98000,B,10000
29976,29976,Female,Yes,5,Ph.d,34000,350000,B,10000
29977,29977,Male,Yes,2,Ph.d,36000,152000,B,10000
29978,29978,Male,Yes,1,Ph.d,15000,24000,B,10000
29979,29979,Female,No,0,Ph.d,8000,33000,B,10000
29980,29980,Male,Yes,4,Ph.d,35000,376000,A,15000
29981,29981,Female,Yes,1,Ph.d,19000,139000,B,10000
29982,29982,Male,No,5,UG,29000,200000,D,2500
29983,29983,Male,Yes,1,PG,44000,390000,B,10000
29984,29984,Male,Yes,1,Ph.d,23000,166000,B,10000
29985,29985,Male,Yes,3,Ph.d,24000,285000,D,2500
29986,29986,Male,No,5,Ph.d,24000,222000,C,5000
29987,29987,Male,No,5,Ph.d,12000,218000,B,10000
29988,29988,Male,Yes,2,PG,21000,33000,B,10000
29989,29989,Male,Yes,0,Ph.d,23000,464000,B,10000
29990,29990,Male,Yes,0,Ph.d,35000,495000,B,10000
29991,29991,Male,Yes,1,Not Educated,45000,260000,B,10000
29992,29992,Female,Yes,0,Ph.d,23000,155000,B,10000
29993,29993,Male,Yes,4,UG,24000,252000,D,2500
29994,29994,Female,Yes,3,Ph.d,49000,350000,A,15000
29995,29995,Male,Yes,3,Ph.d,27000,272000,B,10000
29996,29996,Male,Yes,2,Ph.d,44000,122000,B,10000
29997,29997,Male,No,1,Ph.d,32000,273000,A,15000
29998,29998,Male,Yes,3,Ph.d,47000,311000,B,10000
29999,29999,Female,Yes,2,Ph.d,20000,50000,D,2500
30000,30000,Male,Yes,3,Ph.d,14000,17000,A,15000
30001,30001,Male,Yes,0,PG,11000,499000,B,10000
30002,30002,Male,No,1,Not Educated,38000,350000,B,10000
30003,30003,Male,Yes,3,Not Educated,31000,397000,B,10000
30004,30004,Male,Yes,1,Ph.d,12000,404000,A,15000
30005,30005,Female,Yes,5,Ph.d,43000,245000,B,10000
30006,30006,Male,Yes,3,Not Educated,50000,373000,A,15000
30007,30007,Female,No,3,Ph.d,25000,390000,B,10000
30008,30008,Male,No,4,Ph.d,16000,382000,B,10000
30009,30009,Male,Yes,2,Ph.d,30000,407000,B,10000
30010,30010,Male,No,5,UG,13000,239000,B,10000
30011,30011,Male,Yes,3,UG,28000,360000,B,10000
30012,30012,Male,Yes,2,Ph.d,27000,423000,B,10000
30013,30013,Male,Yes,5,PG,13000,292000,B,10000
30014,30014,Male,Yes,1,Ph.d,25000,338000,B,10000
30015,30015,Male,Yes,3,Ph.d,29000,204000,B,10000
30016,30016,Female,No,5,UG,45000,119000,A,15000
30017,30017,Male,No,3,Ph.d,41000,390000,C,5000
30018,30018,Male,Yes,1,Ph.d,43000,405000,B,10000
30019,30019,Male,Yes,0,Ph.d,17000,332000,B,10000
30020,30020,Male,Yes,3,Not Educated,31000,133000,A,15000
30021,30021,Female,Yes,1,Ph.d,20000,36000,B,10000
30022,30022,Female,Yes,5,Ph.d,31000,323000,D,2500
30023,30023,Male,Yes,5,Ph.d,8000,97000,B,10000
30024,30024,Male,No,1,Ph.d,44000,442000,C,5000
30025,30025,Male,Yes,1,Ph.d,49000,474000,B,10000
30026,30026,Male,Yes,4,UG,9000,289000,B,10000
30027,30027,Male,No,5,Ph.d,33000,419000,D,2500
30028,30028,Female,Yes,4,Ph.d,26000,288000,B,10000
30029,30029,Male,Yes,1,Ph.d,16000,193000,A,15000
30030,30030,Male,Yes,3,UG,35000,241000,B,10000
30031,30031,Male,Yes,2,Ph.d,24000,335000,B,10000
30032,30032,Male,No,0,Ph.d,30000,56000,B,10000
30033,30033,Female,Yes,3,Ph.d,17000,389000,D,2500
30034,30034,Male,Yes,0,Ph.d,24000,61000,B,10000
30035,30035,Male,No,0,Ph.d,9000,280000,D,2500
30036,30036,Male,Yes,4,PG,46000,363000,B,10000
30037,30037,Female,No,1,PG,40000,237000,C,5000
30038,30038,Female,No,3,Ph.d,36000,408000,C,5000
30039,30039,Female,Yes,0,Ph.d,26000,172000,B,10000
30040,30040,Male,Yes,5,Ph.d,38000,44000,B,10000
30041,30041,Male,Yes,3,Ph.d,33000,36000,D,2500
30042,30042,Male,Yes,1,Ph.d,13000,380000,B,10000
30043,30043,Female,Yes,3,PG,16000,251000,B,10000
30044,30044,Female,No,0,Ph.d,24000,47000,B,10000
30045,30045,Male,Yes,2,Ph.d,17000,359000,B,10000
30046,30046,Male,Yes,0,Ph.d,43000,265000,C,5000
30047,30047,Female,Yes,4,Ph.d,43000,174000,C,5000
30048,30048,Female,Yes,4,UG,49000,125000,C,5000
30049,30049,Male,No,4,Ph.d,35000,109000,C,5000
30050,30050,Male,Yes,3,Ph.d,49000,377000,A,15000
30051,30051,Female,No,3,Ph.d,45000,162000,B,10000
30052,30052,Female,Yes,4,UG,14000,461000,B,10000
30053,30053,Male,Yes,5,UG,19000,222000,B,10000
30054,30054,Female,Yes,2,Ph.d,33000,201000,B,10000
30055,30055,Male,Yes,1,Ph.d,17000,340000,B,10000
30056,30056,Male,Yes,2,Ph.d,17000,235000,B,10000
30057,30057,Male,Yes,0,Ph.d,36000,364000,A,15000
30058,30058,Male,Yes,5,PG,40000,111000,C,5000
30059,30059,Male,Yes,5,Not Educated,20000,110000,B,10000
30060,30060,Male,Yes,2,Ph.d,23000,56000,B,10000
30061,30061,Male,Yes,0,PG,26000,136000,D,2500
30062,30062,Male,No,1,Ph.d,10000,14000,B,10000
30063,30063,Female,No,1,Ph.d,21000,491000,D,2500
30064,30064,Male,No,3,Ph.d,9000,433000,D,2500
30065,30065,Female,Yes,5,UG,37000,60000,D,2500
30066,30066,Female,No,5,Not Educated,5000,247000,B,10000
30067,30067,Male,Yes,0,UG,16000,86000,A,15000
30068,30068,Male,Yes,3,PG,14000,354000,C,5000
30069,30069,Male,Yes,3,Ph.d,19000,185000,C,5000
30070,30070,Male,Yes,3,Ph.d,29000,275000,B,10000
30071,30071,Male,Yes,4,Ph.d,7000,470000,B,10000
30072,30072,Female,Yes,5,Not Educated,16000,355000,B,10000
30073,30073,Male,No,5,Ph.d,6000,459000,B,10000
30074,30074,Male,No,4,Ph.d,44000,55000,D,2500
30075,30075,Female,Yes,2,UG,23000,236000,C,5000
30076,30076,Male,No,3,Ph.d,13000,112000,C,5000
30077,30077,Male,Yes,1,Ph.d,22000,424000,C,5000
30078,30078,Male,No,3,UG,25000,343000,C,5000
30079,30079,Male,Yes,2,Not Educated,36000,288000,B,10000
30080,30080,Female,Yes,3,Ph.d,28000,116000,B,10000
30081,30081,Male,Yes,3,UG,24000,415000,B,10000
30082,30082,Female,No,1,PG,28000,286000,D,2500
30083,30083,Male,No,5,UG,25000,289000,B,10000
30084,30084,Male,Yes,2,Ph.d,44000,398000,B,10000
30085,30085,Male,No,2,PG,39000,380000,A,15000
30086,30086,Male,Yes,1,UG,44000,317000,D,2500
30087,30087,Male,Yes,4,Ph.d,19000,334000,B,10000
30088,30088,Female,Yes,0,Ph.d,47000,412000,B,10000
30089,30089,Male,No,2,Ph.d,33000,249000,B,10000
30090,30090,Female,No,0,Ph.d,46000,399000,B,10000
30091,30091,Male,Yes,4,PG,20000,154000,B,10000
30092,30092,Male,Yes,3,Ph.d,46000,99000,B,10000
30093,30093,Male,No,1,Ph.d,14000,327000,B,10000
30094,30094,Male,Yes,3,Ph.d,36000,146000,B,10000
30095,30095,Female,Yes,4,Ph.d,17000,128000,B,10000
30096,30096,Female,No,3,Ph.d,18000,83000,B,10000
30097,30097,Male,Yes,5,Not Educated,12000,197000,C,5000
30098,30098,Male,Yes,3,PG,46000,375000,B,10000
30099,30099,Male,Yes,3,Not Educated,30000,176000,B,10000
30100,30100,Male,Yes,4,PG,44000,443000,B,10000
30101,30101,Male,No,4,Ph.d,46000,289000,B,10000
30102,30102,Male,No,3,UG,29000,302000,D,2500
30103,30103,Male,Yes,1,Ph.d,26000,64000,B,10000
30104,30104,Male,Yes,5,UG,44000,236000,B,10000
30105,30105,Male,Yes,5,Ph.d,10000,96000,B,10000
30106,30106,Male,Yes,3,Not Educated,49000,132000,B,10000
30107,30107,Male,No,4,Ph.d,34000,196000,B,10000
30108,30108,Male,Yes,1,Ph.d,38000,486000,B,10000
30109,30109,Female,Yes,3,Ph.d,18000,251000,B,10000
30110,30110,Male,Yes,5,Ph.d,22000,257000,D,2500
30111,30111,Male,Yes,3,PG,19000,459000,A,15000
30112,30112,Male,Yes,3,Ph.d,46000,468000,B,10000
30113,30113,Male,Yes,3,Ph.d,39000,274000,C,5000
30114,30114,Female,Yes,2,PG,44000,234000,D,2500
30115,30115,Male,Yes,1,PG,49000,263000,B,10000
30116,30116,Male,Yes,1,Ph.d,36000,277000,B,10000
30117,30117,Female,Yes,2,UG,49000,270000,D,2500
30118,30118,Male,Yes,5,UG,24000,488000,B,10000
30119,30119,Female,Yes,0,Not Educated,37000,164000,B,10000
30120,30120,Male,Yes,2,PG,35000,243000,B,10000
30121,30121,Male,Yes,5,Ph.d,13000,19000,A,15000
30122,30122,Male,Yes,2,Not Educated,29000,89000,D,2500
30123,30123,Male,Yes,0,Ph.d,18000,69000,B,10000
30124,30124,Male,Yes,5,Ph.d,17000,299000,B,10000
30125,30125,Male,Yes,2,Ph.d,16000,110000,C,5000
30126,30126,Female,No,1,PG,31000,310000,D,2500
30127,30127,Male,Yes,2,Ph.d,34000,485000,B,10000
30128,30128,Male,Yes,2,Ph.d,45000,424000,B,10000
30129,30129,Female,No,3,Not Educated,18000,214000,B,10000
30130,30130,Male,No,0,Ph.d,35000,330000,B,10000
30131,30131,Female,Yes,4,Not Educated,28000,220000,C,5000
30132,30132,Female,Yes,2,UG,44000,68000,B,10000
30133,30133,Male,Yes,5,Ph.d,33000,304000,C,5000
30134,30134,Male,Yes,5,PG,26000,429000,A,15000
30135,30135,Female,No,4,PG,19000,258000,B,10000
30136,30136,Male,No,1,Ph.d,18000,139000,B,10000
30137,30137,Male,Yes,5,Ph.d,17000,39000,D,2500
30138,30138,Male,Yes,5,Ph.d,16000,175000,B,10000
30139,30139,Male,No,1,Ph.d,43000,177000,B,10000
30140,30140,Male,Yes,2,UG,44000,390000,B,10000
30141,30141,Female,No,5,Ph.d,28000,490000,B,10000
30142,30142,Male,Yes,5,Ph.d,32000,51000,B,10000
30143,30143,Male,No,0,Not Educated,25000,356000,D,2500
30144,30144,Male,Yes,5,Not Educated,12000,333000,C,5000
30145,30145,Female,No,1,Ph.d,35000,57000,A,15000
30146,30146,Female,No,0,Ph.d,48000,82000,B,10000
30147,30147,Male,Yes,3,PG,29000,337000,B,10000
30148,30148,Male,Yes,5,Ph.d,30000,208000,B,10000
30149,30149,Male,No,1,Ph.d,14000,392000,A,15000
30150,30150,Male,Yes,4,PG,21000,161000,A,15000
30151,30151,Male,Yes,0,Not Educated,34000,471000,C,5000
30152,30152,Male,Yes,3,Not Educated,49000,428000,C,5000
30153,30153,Male,Yes,0,Ph.d,45000,167000,B,10000
30154,30154,Male,Yes,5,Ph.d,12000,418000,A,15000
30155,30155,Female,Yes,5,Ph.d,16000,295000,D,2500
30156,30156,Male,Yes,4,Ph.d,17000,374000,B,10000
30157,30157,Male,Yes,1,Ph.d,37000,388000,C,5000
30158,30158,Male,Yes,4,Ph.d,32000,215000,A,15000
30159,30159,Male,Yes,1,Ph.d,44000,136000,B,10000
30160,30160,Male,Yes,0,Ph.d,11000,156000,B,10000
30161,30161,Male,Yes,2,PG,5000,180000,B,10000
30162,30162,Female,Yes,3,Ph.d,45000,286000,C,5000
30163,30163,Male,Yes,2,Ph.d,36000,142000,B,10000
30164,30164,Female,Yes,1,Not Educated,46000,469000,B,10000
30165,30165,Male,Yes,3,UG,17000,243000,C,5000
30166,30166,Male,Yes,0,Ph.d,5000,419000,A,15000
30167,30167,Female,No,5,Ph.d,19000,154000,B,10000
30168,30168,Male,No,1,Ph.d,9000,493000,B,10000
30169,30169,Male,Yes,4,Ph.d,27000,175000,B,10000
30170,30170,Male,Yes,1,PG,17000,312000,B,10000
30171,30171,Female,Yes,4,UG,33000,169000,C,5000
30172,30172,Male,Yes,1,PG,19000,36000,B,10000
30173,30173,Female,Yes,3,UG,39000,328000,D,2500
30174,30174,Female,Yes,3,Ph.d,38000,228000,A,15000
30175,30175,Male,Yes,5,Ph.d,40000,143000,B,10000
30176,30176,Male,Yes,3,Not Educated,36000,208000,A,15000
30177,30177,Male,Yes,4,Ph.d,26000,468000,B,10000
30178,30178,Male,Yes,3,PG,32000,158000,D,2500
30179,30179,Male,Yes,2,Ph.d,14000,70000,C,5000
30180,30180,Male,Yes,2,Ph.d,21000,41000,B,10000
30181,30181,Male,Yes,1,Ph.d,17000,362000,B,10000
30182,30182,Male,Yes,4,Ph.d,41000,74000,B,10000
30183,30183,Female,Yes,0,Ph.d,49000,96000,B,10000
30184,30184,Male,Yes,2,Ph.d,42000,179000,B,10000
30185,30185,Male,Yes,3,Not Educated,34000,188000,D,2500
30186,30186,Male,No,5,Ph.d,5000,237000,B,10000
30187,30187,Female,No,1,Ph.d,27000,133000,B,10000
30188,30188,Male,Yes,1,Not Educated,6000,21000,B,10000
30189,30189,Male,Yes,5,PG,37000,96000,B,10000
30190,30190,Male,Yes,3,PG,26000,453000,D,2500
30191,30191,Male,Yes,3,Ph.d,32000,127000,B,10000
30192,30192,Male,No,4,UG,13000,288000,D,2500
30193,30193,Male,No,1,UG,11000,284000,B,10000
30194,30194,Male,No,4,Ph.d,47000,49000,B,10000
30195,30195,Male,No,3,Ph.d,32000,192000,B,10000
30196,30196,Male,Yes,2,Ph.d,22000,417000,B,10000
30197,30197,Male,Yes,5,Ph.d,38000,399000,B,10000
30198,30198,Male,Yes,4,Ph.d,31000,276000,A,15000
30199,30199,Male,Yes,0,Ph.d,13000,28000,B,10000
30200,30200,Male,No,3,UG,25000,449000,C,5000
30201,30201,Male,Yes,2,Ph.d,37000,100000,B,10000
30202,30202,Male,No,3,Ph.d,18000,257000,C,5000
30203,30203,Male,No,4,Not Educated,36000,73000,B,10000
30204,30204,Female,Yes,5,Ph.d,50000,416000,D,2500
30205,30205,Male,Yes,3,Ph.d,23000,260000,D,2500
30206,30206,Female,Yes,5,Ph.d,6000,102000,B,10000
30207,30207,Male,Yes,1,Ph.d,49000,140000,B,10000
30208,30208,Female,Yes,3,Not Educated,41000,73000,C,5000
30209,30209,Male,Yes,3,Ph.d,18000,83000,B,10000
30210,30210,Female,Yes,1,Ph.d,31000,249000,C,5000
30211,30211,Female,Yes,1,PG,15000,419000,B,10000
30212,30212,Female,Yes,2,Ph.d,34000,122000,B,10000
30213,30213,Female,Yes,1,UG,11000,350000,B,10000
30214,30214,Male,Yes,2,UG,47000,205000,B,10000
30215,30215,Male,Yes,0,Ph.d,16000,256000,B,10000
30216,30216,Male,Yes,0,Ph.d,23000,45000,C,5000
30217,30217,Male,Yes,0,Ph.d,14000,61000,B,10000
30218,30218,Male,Yes,0,PG,10000,35000,B,10000
30219,30219,Female,Yes,0,UG,39000,170000,D,2500
30220,30220,Male,Yes,2,Ph.d,31000,107000,B,10000
30221,30221,Male,Yes,2,Ph.d,8000,452000,D,2500
30222,30222,Male,Yes,2,Not Educated,7000,311000,B,10000
30223,30223,Male,Yes,5,Ph.d,35000,91000,B,10000
30224,30224,Male,Yes,0,Ph.d,35000,123000,A,15000
30225,30225,Male,Yes,5,Ph.d,11000,497000,C,5000
30226,30226,Female,Yes,4,Ph.d,20000,405000,B,10000
30227,30227,Male,Yes,0,Not Educated,50000,88000,B,10000
30228,30228,Male,Yes,2,UG,25000,142000,B,10000
30229,30229,Female,No,3,Ph.d,27000,460000,A,15000
30230,30230,Male,Yes,4,Not Educated,47000,401000,A,15000
30231,30231,Male,Yes,2,PG,9000,283000,B,10000
30232,30232,Male,No,5,Ph.d,28000,241000,D,2500
30233,30233,Male,Yes,2,UG,41000,348000,B,10000
30234,30234,Female,Yes,0,Ph.d,36000,154000,B,10000
30235,30235,Male,Yes,4,Ph.d,7000,194000,B,10000
30236,30236,Male,Yes,1,Ph.d,44000,45000,B,10000
30237,30237,Male,Yes,4,Ph.d,11000,345000,B,10000
30238,30238,Male,Yes,2,Ph.d,21000,467000,B,10000
30239,30239,Female,Yes,1,PG,24000,418000,B,10000
30240,30240,Female,Yes,3,Ph.d,20000,180000,B,10000
30241,30241,Male,Yes,2,Not Educated,14000,427000,D,2500
30242,30242,Male,Yes,4,Ph.d,26000,315000,A,15000
30243,30243,Male,Yes,2,UG,25000,394000,B,10000
30244,30244,Male,No,1,Ph.d,23000,423000,B,10000
30245,30245,Male,Yes,1,UG,46000,360000,B,10000
30246,30246,Male,No,3,Not Educated,37000,183000,B,10000
30247,30247,Male,Yes,3,Ph.d,25000,181000,C,5000
30248,30248,Male,No,3,Ph.d,9000,315000,B,10000
30249,30249,Male,Yes,1,Ph.d,36000,400000,B,10000
30250,30250,Male,Yes,1,Not Educated,25000,381000,B,10000
30251,30251,Female,Yes,3,Ph.d,35000,334000,B,10000
30252,30252,Male,Yes,2,Ph.d,32000,298000,B,10000
30253,30253,Female,Yes,2,Ph.d,41000,265000,B,10000
