,Unnamed: 0,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR,Economic Status
27801,27801,27801,Male,Yes,1,UG,31000,205000,B,10000,Good
27802,27802,27802,Male,Yes,0,Not Educated,9000,69000,C,5000,Moderate
27803,27803,27803,Male,Yes,3,Ph.d,8000,210000,B,10000,Good
27804,27804,27804,Male,Yes,0,UG,29000,121000,B,10000,Moderate
27805,27805,27805,Male,Yes,4,Not Educated,46000,251000,B,10000,Good
27806,27806,27806,Female,Yes,5,Ph.d,20000,368000,C,5000,Excellent
27807,27807,27807,Male,No,0,PG,41000,259000,B,10000,Good
27808,27808,27808,Male,Yes,1,Ph.d,43000,90000,D,2500,Moderate
27809,27809,27809,Female,No,3,Ph.d,43000,173000,D,2500,Moderate
27810,27810,27810,Male,Yes,4,Not Educated,5000,471000,A,15000,Excellent
27811,27811,27811,Female,Yes,0,Ph.d,50000,92000,A,15000,Moderate
27812,27812,27812,Male,No,3,Ph.d,12000,158000,B,10000,Moderate
27813,27813,27813,Male,Yes,4,Ph.d,50000,404000,A,15000,Excellent
27814,27814,27814,Male,Yes,4,Ph.d,18000,299000,C,5000,Good
27815,27815,27815,Male,Yes,1,Not Educated,10000,250000,B,10000,Good
27816,27816,27816,Male,Yes,2,Ph.d,8000,172000,C,5000,Moderate
27817,27817,27817,Male,No,1,UG,48000,402000,B,10000,Excellent
27818,27818,27818,Male,Yes,5,PG,7000,425000,D,2500,Excellent
27819,27819,27819,Female,Yes,2,Ph.d,12000,240000,B,10000,Good
27820,27820,27820,Male,Yes,3,Not Educated,46000,424000,A,15000,Excellent
27821,27821,27821,Male,Yes,0,Ph.d,44000,94000,B,10000,Moderate
27822,27822,27822,Female,Yes,3,Ph.d,5000,498000,D,2500,Excellent
27823,27823,27823,Male,No,0,Ph.d,33000,234000,B,10000,Good
27824,27824,27824,Male,Yes,3,Not Educated,48000,344000,B,10000,Excellent
27825,27825,27825,Male,No,5,UG,37000,264000,D,2500,Good
27826,27826,27826,Male,Yes,4,Ph.d,28000,416000,A,15000,Excellent
27827,27827,27827,Male,Yes,2,Ph.d,5000,346000,B,10000,Excellent
27828,27828,27828,Male,Yes,0,Ph.d,43000,314000,B,10000,Excellent
27829,27829,27829,Female,Yes,0,Ph.d,36000,364000,B,10000,Excellent
27830,27830,27830,Male,Yes,1,Ph.d,27000,497000,B,10000,Excellent
27831,27831,27831,Male,Yes,4,Ph.d,27000,174000,D,2500,Moderate
27832,27832,27832,Male,Yes,4,Ph.d,17000,498000,B,10000,Excellent
27833,27833,27833,Male,Yes,4,Ph.d,16000,115000,B,10000,Moderate
27834,27834,27834,Male,No,5,Ph.d,6000,293000,B,10000,Good
27835,27835,27835,Male,Yes,0,Ph.d,17000,306000,B,10000,Excellent
27836,27836,27836,Male,Yes,1,Ph.d,29000,357000,C,5000,Excellent
27837,27837,27837,Male,No,3,Ph.d,39000,382000,B,10000,Excellent
27838,27838,27838,Female,Yes,5,Not Educated,33000,450000,A,15000,Excellent
27839,27839,27839,Female,Yes,0,Ph.d,23000,395000,D,2500,Excellent
27840,27840,27840,Male,Yes,1,Ph.d,45000,91000,B,10000,Moderate
27841,27841,27841,Female,Yes,5,Ph.d,37000,137000,B,10000,Moderate
27842,27842,27842,Male,Yes,1,UG,40000,402000,B,10000,Excellent
27843,27843,27843,Male,Yes,0,Ph.d,25000,52000,B,10000,Average
27844,27844,27844,Male,Yes,1,Ph.d,23000,304000,B,10000,Excellent
27845,27845,27845,Male,Yes,5,Ph.d,29000,269000,B,10000,Good
27846,27846,27846,Female,Yes,4,Ph.d,49000,428000,B,10000,Excellent
27847,27847,27847,Male,No,1,Ph.d,5000,106000,B,10000,Moderate
27848,27848,27848,Female,Yes,5,Ph.d,27000,358000,C,5000,Excellent
27849,27849,27849,Male,Yes,4,PG,39000,100000,B,10000,Average
27850,27850,27850,Female,Yes,0,PG,42000,296000,B,10000,Excellent
27851,27851,27851,Male,No,0,Ph.d,42000,219000,A,15000,Good
27852,27852,27852,Female,Yes,1,PG,44000,297000,B,10000,Good
27853,27853,27853,Female,Yes,5,Ph.d,46000,67000,B,10000,Average
27854,27854,27854,Male,No,0,Ph.d,5000,246000,A,15000,Good
27855,27855,27855,Male,No,4,Ph.d,23000,291000,B,10000,Good
27856,27856,27856,Male,Yes,0,Ph.d,27000,100000,C,5000,Moderate
27857,27857,27857,Male,No,4,Not Educated,42000,357000,B,10000,Excellent
27858,27858,27858,Male,Yes,2,Not Educated,29000,240000,B,10000,Good
27859,27859,27859,Male,Yes,1,Ph.d,14000,373000,B,10000,Excellent
27860,27860,27860,Male,Yes,2,Ph.d,15000,408000,B,10000,Excellent
27861,27861,27861,Male,Yes,3,PG,6000,448000,D,2500,Excellent
27862,27862,27862,Female,No,5,PG,46000,485000,D,2500,Excellent
27863,27863,27863,Female,No,4,UG,30000,103000,B,10000,Moderate
27864,27864,27864,Male,No,2,Ph.d,41000,255000,C,5000,Good
27865,27865,27865,Male,No,3,Ph.d,40000,480000,B,10000,Excellent
27866,27866,27866,Male,Yes,2,Ph.d,40000,98000,B,10000,Moderate
27867,27867,27867,Female,Yes,5,Not Educated,42000,461000,B,10000,Excellent
27868,27868,27868,Male,No,5,Ph.d,42000,489000,B,10000,Excellent
27869,27869,27869,Male,No,2,Ph.d,34000,470000,D,2500,Excellent
27870,27870,27870,Female,Yes,4,UG,11000,171000,D,2500,Moderate
27871,27871,27871,Male,Yes,4,Not Educated,12000,153000,B,10000,Moderate
27872,27872,27872,Male,Yes,2,Ph.d,38000,371000,B,10000,Excellent
27873,27873,27873,Male,No,0,Ph.d,29000,149000,B,10000,Moderate
27874,27874,27874,Female,No,1,Ph.d,31000,278000,B,10000,Good
27875,27875,27875,Male,Yes,3,Ph.d,23000,461000,B,10000,Excellent
27876,27876,27876,Male,Yes,1,Ph.d,41000,84000,A,15000,Moderate
27877,27877,27877,Male,Yes,0,Ph.d,34000,372000,B,10000,Excellent
27878,27878,27878,Female,No,4,PG,38000,239000,A,15000,Good
27879,27879,27879,Female,No,1,Ph.d,38000,328000,C,5000,Excellent
27880,27880,27880,Male,No,0,Not Educated,19000,266000,A,15000,Good
27881,27881,27881,Male,No,1,Ph.d,11000,320000,B,10000,Excellent
27882,27882,27882,Male,No,1,Ph.d,37000,443000,C,5000,Excellent
27883,27883,27883,Male,Yes,5,Ph.d,6000,70000,B,10000,Average
27884,27884,27884,Female,Yes,0,Ph.d,24000,465000,B,10000,Excellent
27885,27885,27885,Female,Yes,3,Ph.d,12000,135000,A,15000,Moderate
27886,27886,27886,Male,Yes,2,Ph.d,18000,326000,B,10000,Excellent
27887,27887,27887,Female,No,5,Ph.d,20000,204000,B,10000,Moderate
27888,27888,27888,Male,Yes,2,Ph.d,15000,174000,B,10000,Moderate
27889,27889,27889,Male,Yes,4,Ph.d,33000,53000,A,15000,Poor
27890,27890,27890,Male,Yes,4,Ph.d,43000,256000,D,2500,Good
27891,27891,27891,Male,Yes,3,Ph.d,23000,442000,C,5000,Excellent
27892,27892,27892,Male,No,5,UG,48000,116000,D,2500,Moderate
27893,27893,27893,Female,Yes,4,UG,42000,459000,B,10000,Excellent
27894,27894,27894,Male,Yes,2,Ph.d,47000,408000,B,10000,Excellent
27895,27895,27895,Female,Yes,2,Ph.d,46000,158000,B,10000,Moderate
27896,27896,27896,Male,Yes,1,PG,11000,137000,A,15000,Moderate
27897,27897,27897,Male,Yes,0,Ph.d,6000,10000,C,5000,Average
27898,27898,27898,Male,Yes,3,Ph.d,47000,482000,C,5000,Excellent
27899,27899,27899,Male,Yes,2,Ph.d,37000,111000,B,10000,Moderate
27900,27900,27900,Female,Yes,0,Ph.d,40000,41000,B,10000,Average
27901,27901,27901,Female,Yes,1,Ph.d,36000,334000,B,10000,Excellent
27902,27902,27902,Male,Yes,5,Not Educated,25000,156000,B,10000,Moderate
27903,27903,27903,Female,Yes,0,PG,42000,82000,D,2500,Moderate
27904,27904,27904,Female,Yes,4,UG,32000,183000,A,15000,Moderate
27905,27905,27905,Male,Yes,5,Not Educated,8000,384000,A,15000,Excellent
27906,27906,27906,Male,Yes,1,Ph.d,14000,109000,A,15000,Moderate
27907,27907,27907,Male,Yes,0,Ph.d,19000,217000,B,10000,Good
27908,27908,27908,Female,No,3,Ph.d,26000,186000,D,2500,Good
27909,27909,27909,Female,Yes,3,PG,24000,56000,B,10000,Average
27910,27910,27910,Male,No,3,Ph.d,20000,424000,B,10000,Excellent
27911,27911,27911,Female,Yes,1,Ph.d,48000,125000,D,2500,Moderate
27912,27912,27912,Male,Yes,3,Ph.d,6000,351000,B,10000,Excellent
27913,27913,27913,Male,Yes,1,Ph.d,36000,88000,B,10000,Moderate
27914,27914,27914,Male,Yes,0,Ph.d,50000,151000,B,10000,Moderate
27915,27915,27915,Male,Yes,4,Not Educated,40000,277000,A,15000,Good
27916,27916,27916,Male,Yes,5,PG,6000,66000,B,10000,Average
27917,27917,27917,Female,Yes,3,Ph.d,31000,244000,D,2500,Good
27918,27918,27918,Female,Yes,1,Not Educated,45000,71000,B,10000,Average
27919,27919,27919,Male,No,1,Ph.d,7000,30000,B,10000,Average
27920,27920,27920,Male,No,5,PG,33000,250000,B,10000,Good
27921,27921,27921,Female,No,4,Ph.d,12000,214000,B,10000,Good
27922,27922,27922,Male,Yes,1,Not Educated,18000,359000,B,10000,Excellent
27923,27923,27923,Male,No,3,PG,34000,94000,B,10000,Moderate
27924,27924,27924,Male,Yes,3,Ph.d,46000,265000,C,5000,Good
27925,27925,27925,Male,Yes,1,Ph.d,34000,248000,B,10000,Good
27926,27926,27926,Female,Yes,2,Ph.d,15000,24000,B,10000,Poor
27927,27927,27927,Female,Yes,4,Ph.d,22000,473000,B,10000,Excellent
27928,27928,27928,Male,No,3,Ph.d,7000,51000,B,10000,Average
27929,27929,27929,Male,Yes,0,Ph.d,48000,280000,B,10000,Good
27930,27930,27930,Female,Yes,0,Ph.d,32000,457000,C,5000,Excellent
27931,27931,27931,Male,No,2,Ph.d,20000,421000,B,10000,Excellent
27932,27932,27932,Male,Yes,4,UG,47000,76000,B,10000,Average
27933,27933,27933,Male,Yes,4,PG,38000,413000,B,10000,Excellent
27934,27934,27934,Male,Yes,3,UG,31000,132000,B,10000,Moderate
27935,27935,27935,Male,No,3,Ph.d,5000,258000,C,5000,Good
27936,27936,27936,Male,Yes,5,Ph.d,14000,441000,C,5000,Excellent
27937,27937,27937,Male,Yes,2,Not Educated,48000,175000,B,10000,Moderate
27938,27938,27938,Male,Yes,5,Ph.d,26000,87000,B,10000,Average
27939,27939,27939,Male,Yes,3,UG,30000,308000,B,10000,Good
27940,27940,27940,Female,Yes,1,Ph.d,44000,320000,D,2500,Excellent
27941,27941,27941,Female,No,0,Not Educated,22000,103000,B,10000,Moderate
27942,27942,27942,Male,Yes,5,Ph.d,32000,299000,B,10000,Good
27943,27943,27943,Female,Yes,2,Ph.d,5000,289000,D,2500,Good
27944,27944,27944,Female,No,0,PG,46000,189000,B,10000,Good
27945,27945,27945,Male,Yes,5,Ph.d,29000,99000,B,10000,Average
27946,27946,27946,Male,Yes,2,PG,29000,454000,A,15000,Excellent
27947,27947,27947,Male,No,5,Ph.d,37000,339000,B,10000,Good
27948,27948,27948,Male,Yes,2,Ph.d,28000,485000,B,10000,Excellent
27949,27949,27949,Female,Yes,0,PG,24000,236000,A,15000,Good
27950,27950,27950,Female,Yes,1,Ph.d,34000,272000,C,5000,Good
27951,27951,27951,Male,Yes,4,Ph.d,25000,326000,B,10000,Good
27952,27952,27952,Female,Yes,0,PG,50000,399000,B,10000,Excellent
27953,27953,27953,Male,Yes,3,Ph.d,31000,105000,C,5000,Moderate
27954,27954,27954,Male,No,2,Not Educated,12000,164000,D,2500,Moderate
27955,27955,27955,Male,No,3,PG,23000,48000,B,10000,Average
27956,27956,27956,Female,Yes,4,PG,16000,86000,A,15000,Average
27957,27957,27957,Male,No,5,Not Educated,20000,145000,A,15000,Moderate
27958,27958,27958,Male,Yes,5,Ph.d,29000,398000,A,15000,Excellent
27959,27959,27959,Male,Yes,2,UG,29000,398000,B,10000,Excellent
27960,27960,27960,Male,Yes,4,Ph.d,48000,314000,B,10000,Good
27961,27961,27961,Female,Yes,3,Ph.d,26000,167000,B,10000,Moderate
27962,27962,27962,Female,Yes,4,Not Educated,39000,197000,A,15000,Moderate
27963,27963,27963,Male,Yes,2,Ph.d,45000,378000,C,5000,Excellent
27964,27964,27964,Male,No,3,Not Educated,15000,385000,B,10000,Excellent
27965,27965,27965,Male,Yes,2,Ph.d,16000,55000,B,10000,Average
27966,27966,27966,Female,No,0,UG,27000,323000,C,5000,Excellent
27967,27967,27967,Male,Yes,1,Ph.d,26000,310000,C,5000,Excellent
27968,27968,27968,Male,No,1,Ph.d,25000,438000,B,10000,Excellent
27969,27969,27969,Female,Yes,2,Ph.d,10000,341000,C,5000,Excellent
27970,27970,27970,Male,No,4,Ph.d,10000,334000,B,10000,Excellent
27971,27971,27971,Female,Yes,4,Ph.d,42000,231000,B,10000,Good
27972,27972,27972,Female,Yes,3,Ph.d,18000,145000,B,10000,Moderate
27973,27973,27973,Male,Yes,5,Ph.d,21000,479000,B,10000,Excellent
27974,27974,27974,Female,No,3,Ph.d,8000,87000,B,10000,Average
27975,27975,27975,Male,Yes,3,PG,7000,388000,A,15000,Excellent
27976,27976,27976,Male,Yes,3,Ph.d,31000,423000,D,2500,Excellent
27977,27977,27977,Male,Yes,3,Not Educated,32000,61000,D,2500,Average
27978,27978,27978,Male,Yes,0,Ph.d,35000,276000,B,10000,Good
27979,27979,27979,Male,Yes,3,Ph.d,43000,326000,A,15000,Good
27980,27980,27980,Male,Yes,5,PG,49000,73000,A,15000,Poor
27981,27981,27981,Female,Yes,0,PG,34000,343000,B,10000,Excellent
27982,27982,27982,Female,No,1,PG,7000,83000,B,10000,Moderate
27983,27983,27983,Female,Yes,1,PG,10000,414000,B,10000,Excellent
27984,27984,27984,Female,Yes,3,Ph.d,14000,97000,B,10000,Moderate
27985,27985,27985,Male,Yes,0,Ph.d,24000,294000,A,15000,Excellent
27986,27986,27986,Female,Yes,3,UG,23000,186000,B,10000,Moderate
27987,27987,27987,Male,No,2,Ph.d,11000,369000,B,10000,Excellent
27988,27988,27988,Male,Yes,1,PG,44000,367000,B,10000,Excellent
27989,27989,27989,Female,Yes,2,Not Educated,48000,184000,B,10000,Moderate
27990,27990,27990,Female,Yes,4,Not Educated,18000,384000,B,10000,Excellent
27991,27991,27991,Female,Yes,1,Not Educated,32000,466000,B,10000,Excellent
27992,27992,27992,Male,Yes,3,Not Educated,18000,437000,A,15000,Excellent
27993,27993,27993,Male,Yes,2,Ph.d,44000,224000,A,15000,Good
27994,27994,27994,Male,Yes,4,Ph.d,44000,351000,C,5000,Excellent
27995,27995,27995,Male,Yes,1,Ph.d,31000,173000,B,10000,Moderate
27996,27996,27996,Male,Yes,0,Ph.d,20000,225000,B,10000,Good
27997,27997,27997,Female,No,5,Ph.d,14000,438000,B,10000,Excellent
27998,27998,27998,Male,Yes,1,Ph.d,21000,469000,B,10000,Excellent
27999,27999,27999,Male,Yes,4,Ph.d,18000,63000,A,15000,Poor
28000,28000,28000,Male,Yes,2,PG,18000,70000,A,15000,Average
28001,28001,28001,Male,No,1,Ph.d,26000,170000,C,5000,Moderate
28002,28002,28002,Male,No,5,PG,6000,157000,A,15000,Moderate
28003,28003,28003,Male,Yes,1,Ph.d,20000,314000,D,2500,Excellent
28004,28004,28004,Male,Yes,2,Ph.d,32000,153000,B,10000,Moderate
28005,28005,28005,Female,No,3,UG,39000,248000,B,10000,Good
28006,28006,28006,Male,Yes,5,Ph.d,31000,441000,B,10000,Excellent
28007,28007,28007,Male,Yes,0,PG,46000,465000,B,10000,Excellent
28008,28008,28008,Male,Yes,2,Ph.d,32000,249000,B,10000,Good
28009,28009,28009,Male,Yes,3,Not Educated,25000,293000,B,10000,Good
28010,28010,28010,Male,Yes,3,Ph.d,26000,120000,B,10000,Moderate
28011,28011,28011,Female,Yes,5,PG,9000,112000,A,15000,Average
28012,28012,28012,Male,Yes,5,Ph.d,43000,97000,B,10000,Average
28013,28013,28013,Male,Yes,2,Ph.d,40000,358000,C,5000,Excellent
28014,28014,28014,Male,Yes,1,Ph.d,34000,426000,B,10000,Excellent
28015,28015,28015,Male,Yes,4,PG,35000,132000,A,15000,Moderate
28016,28016,28016,Male,Yes,4,Ph.d,19000,40000,B,10000,Poor
28017,28017,28017,Female,Yes,4,Ph.d,25000,192000,B,10000,Moderate
28018,28018,28018,Male,Yes,5,Ph.d,41000,422000,D,2500,Excellent
28019,28019,28019,Male,Yes,2,Not Educated,42000,353000,C,5000,Excellent
28020,28020,28020,Female,No,1,Ph.d,14000,84000,B,10000,Moderate
28021,28021,28021,Male,Yes,1,Ph.d,37000,163000,B,10000,Moderate
28022,28022,28022,Male,Yes,0,Ph.d,32000,284000,C,5000,Good
28023,28023,28023,Female,No,5,Ph.d,20000,480000,B,10000,Excellent
28024,28024,28024,Male,Yes,4,Ph.d,45000,201000,B,10000,Moderate
28025,28025,28025,Male,Yes,2,Ph.d,17000,134000,B,10000,Moderate
28026,28026,28026,Male,Yes,0,PG,42000,479000,B,10000,Excellent
28027,28027,28027,Female,Yes,5,Ph.d,35000,64000,B,10000,Average
28028,28028,28028,Male,Yes,1,Not Educated,22000,95000,B,10000,Moderate
28029,28029,28029,Male,Yes,2,Ph.d,38000,446000,D,2500,Excellent
28030,28030,28030,Female,Yes,2,Ph.d,18000,294000,B,10000,Good
28031,28031,28031,Female,Yes,2,Ph.d,14000,222000,B,10000,Good
28032,28032,28032,Male,Yes,4,Not Educated,19000,313000,B,10000,Good
28033,28033,28033,Male,Yes,5,Ph.d,12000,104000,B,10000,Average
28034,28034,28034,Male,Yes,1,Ph.d,43000,375000,C,5000,Excellent
28035,28035,28035,Male,Yes,1,Ph.d,45000,240000,B,10000,Good
28036,28036,28036,Female,Yes,1,Ph.d,17000,366000,B,10000,Excellent
28037,28037,28037,Male,Yes,0,Ph.d,33000,471000,C,5000,Excellent
28038,28038,28038,Male,Yes,0,Ph.d,44000,147000,B,10000,Moderate
28039,28039,28039,Male,Yes,0,Ph.d,38000,162000,B,10000,Moderate
28040,28040,28040,Male,Yes,3,Ph.d,49000,303000,B,10000,Good
28041,28041,28041,Male,Yes,1,Ph.d,43000,188000,B,10000,Good
28042,28042,28042,Male,Yes,5,Ph.d,15000,42000,B,10000,Poor
28043,28043,28043,Female,Yes,2,Ph.d,49000,307000,C,5000,Excellent
28044,28044,28044,Male,Yes,3,Ph.d,13000,487000,D,2500,Excellent
28045,28045,28045,Male,Yes,4,Ph.d,33000,162000,B,10000,Moderate
28046,28046,28046,Male,Yes,0,Ph.d,27000,51000,D,2500,Average
28047,28047,28047,Male,Yes,3,Ph.d,34000,126000,B,10000,Moderate
28048,28048,28048,Male,Yes,5,Ph.d,21000,195000,B,10000,Moderate
28049,28049,28049,Male,No,3,UG,23000,436000,B,10000,Excellent
28050,28050,28050,Male,No,1,PG,32000,428000,B,10000,Excellent
28051,28051,28051,Female,Yes,3,Ph.d,34000,163000,B,10000,Moderate
28052,28052,28052,Male,Yes,2,Ph.d,10000,44000,B,10000,Average
28053,28053,28053,Female,Yes,3,Ph.d,28000,471000,C,5000,Excellent
28054,28054,28054,Male,Yes,1,Ph.d,20000,243000,C,5000,Good
28055,28055,28055,Male,No,2,Ph.d,36000,465000,B,10000,Excellent
28056,28056,28056,Female,No,2,Ph.d,5000,486000,C,5000,Excellent
28057,28057,28057,Male,Yes,0,Ph.d,24000,39000,C,5000,Average
28058,28058,28058,Male,Yes,5,UG,32000,276000,B,10000,Good
28059,28059,28059,Male,Yes,0,UG,14000,324000,B,10000,Excellent
28060,28060,28060,Male,Yes,0,UG,43000,106000,C,5000,Moderate
28061,28061,28061,Male,Yes,0,PG,23000,218000,D,2500,Good
28062,28062,28062,Male,Yes,0,Ph.d,13000,308000,B,10000,Excellent
28063,28063,28063,Male,Yes,3,Ph.d,48000,330000,B,10000,Excellent
28064,28064,28064,Male,Yes,4,Ph.d,13000,427000,B,10000,Excellent
28065,28065,28065,Male,Yes,2,PG,29000,337000,C,5000,Excellent
28066,28066,28066,Male,Yes,4,Ph.d,18000,263000,B,10000,Good
28067,28067,28067,Male,Yes,1,Ph.d,13000,346000,B,10000,Excellent
28068,28068,28068,Male,Yes,2,UG,48000,412000,B,10000,Excellent
28069,28069,28069,Female,Yes,1,Ph.d,11000,61000,D,2500,Average
28070,28070,28070,Male,Yes,4,Not Educated,9000,211000,B,10000,Good
28071,28071,28071,Male,Yes,3,Ph.d,10000,214000,B,10000,Good
28072,28072,28072,Female,Yes,4,Ph.d,35000,113000,B,10000,Moderate
28073,28073,28073,Male,Yes,5,Ph.d,38000,262000,B,10000,Good
28074,28074,28074,Male,Yes,3,Ph.d,27000,55000,B,10000,Average
28075,28075,28075,Male,No,5,PG,29000,31000,A,15000,Poor
28076,28076,28076,Male,Yes,3,Ph.d,40000,243000,B,10000,Good
28077,28077,28077,Male,Yes,1,PG,21000,67000,B,10000,Average
28078,28078,28078,Male,Yes,3,Ph.d,19000,481000,C,5000,Excellent
28079,28079,28079,Male,Yes,4,Ph.d,7000,393000,B,10000,Excellent
28080,28080,28080,Female,Yes,4,Ph.d,19000,154000,D,2500,Moderate
28081,28081,28081,Male,Yes,5,Ph.d,11000,101000,B,10000,Average
28082,28082,28082,Male,Yes,3,Ph.d,35000,385000,B,10000,Excellent
28083,28083,28083,Male,Yes,5,Ph.d,47000,148000,B,10000,Moderate
28084,28084,28084,Male,No,1,Not Educated,33000,464000,A,15000,Excellent
28085,28085,28085,Male,Yes,1,Ph.d,48000,227000,C,5000,Good
28086,28086,28086,Female,Yes,4,Ph.d,14000,394000,B,10000,Excellent
28087,28087,28087,Male,Yes,2,Ph.d,15000,22000,B,10000,Poor
28088,28088,28088,Female,Yes,4,Ph.d,10000,97000,B,10000,Average
28089,28089,28089,Male,Yes,5,Not Educated,11000,368000,B,10000,Excellent
28090,28090,28090,Female,Yes,5,Ph.d,33000,185000,B,10000,Moderate
28091,28091,28091,Male,Yes,1,Ph.d,39000,399000,B,10000,Excellent
28092,28092,28092,Male,No,3,Ph.d,21000,188000,B,10000,Moderate
28093,28093,28093,Female,Yes,0,Ph.d,26000,333000,B,10000,Excellent
28094,28094,28094,Female,Yes,3,PG,31000,218000,D,2500,Good
28095,28095,28095,Female,No,3,Ph.d,32000,371000,B,10000,Excellent
28096,28096,28096,Male,No,2,Ph.d,23000,156000,B,10000,Moderate
28097,28097,28097,Male,Yes,3,PG,8000,195000,B,10000,Moderate
28098,28098,28098,Female,Yes,4,Ph.d,44000,152000,B,10000,Moderate
28099,28099,28099,Male,Yes,5,Ph.d,7000,311000,B,10000,Good
28100,28100,28100,Male,No,2,Ph.d,11000,192000,B,10000,Good
28101,28101,28101,Male,Yes,3,Ph.d,25000,78000,B,10000,Average
28102,28102,28102,Male,Yes,2,PG,23000,180000,B,10000,Moderate
28103,28103,28103,Male,No,3,Ph.d,40000,209000,A,15000,Moderate
28104,28104,28104,Male,No,3,Ph.d,45000,59000,B,10000,Average
28105,28105,28105,Male,Yes,5,Ph.d,40000,474000,B,10000,Excellent
28106,28106,28106,Male,No,1,Ph.d,38000,435000,B,10000,Excellent
28107,28107,28107,Male,Yes,0,Not Educated,41000,70000,C,5000,Moderate
28108,28108,28108,Female,Yes,5,Not Educated,23000,381000,B,10000,Excellent
28109,28109,28109,Male,Yes,3,Not Educated,38000,402000,B,10000,Excellent
28110,28110,28110,Male,Yes,2,UG,14000,392000,B,10000,Excellent
28111,28111,28111,Male,Yes,1,PG,50000,232000,A,15000,Good
28112,28112,28112,Male,No,5,Ph.d,49000,132000,A,15000,Average
28113,28113,28113,Male,Yes,3,Ph.d,15000,378000,B,10000,Excellent
28114,28114,28114,Male,Yes,3,PG,48000,325000,B,10000,Excellent
28115,28115,28115,Female,Yes,3,Ph.d,38000,76000,B,10000,Average
28116,28116,28116,Male,Yes,3,UG,49000,286000,B,10000,Good
28117,28117,28117,Male,Yes,0,Ph.d,10000,184000,B,10000,Good
28118,28118,28118,Male,Yes,3,UG,45000,224000,B,10000,Good
28119,28119,28119,Male,Yes,1,Ph.d,15000,177000,C,5000,Good
28120,28120,28120,Male,No,4,UG,5000,482000,C,5000,Excellent
28121,28121,28121,Male,No,2,Ph.d,23000,304000,B,10000,Good
28122,28122,28122,Male,Yes,3,Ph.d,28000,460000,B,10000,Excellent
28123,28123,28123,Female,Yes,0,PG,48000,351000,B,10000,Excellent
28124,28124,28124,Male,Yes,2,PG,11000,189000,B,10000,Good
28125,28125,28125,Male,No,3,Ph.d,24000,211000,B,10000,Good
28126,28126,28126,Female,Yes,4,Ph.d,50000,286000,B,10000,Good
28127,28127,28127,Male,Yes,3,Not Educated,40000,493000,B,10000,Excellent
28128,28128,28128,Male,Yes,0,Ph.d,27000,199000,C,5000,Good
28129,28129,28129,Female,Yes,2,Ph.d,6000,206000,B,10000,Good
28130,28130,28130,Female,Yes,0,PG,32000,474000,D,2500,Excellent
28131,28131,28131,Male,Yes,4,Ph.d,27000,400000,A,15000,Excellent
28132,28132,28132,Male,No,4,Ph.d,41000,456000,B,10000,Excellent
